sku,id_producto,nombre_producto,modelo,color,talla,categoria,marca,precio_venta,costo,fecha,tipo_producto,unidad_medida,codigo_barras,Tipo_producto_afecta_inventario
ONT-0014,181,CROP TOP ACANALADO CREMA,,,,CROP,ONTWELFTH,472,410,2024-01-05,Inventariable,Pieza,50000181,TRUE
WIL-0001,182,VESTIDO CON BOTONES FRONTALES LILA,,,,VESTIDO,WILL B,260,216,2024-01-05,Inventariable,Pieza,50000182,TRUE
WIL-0002,183,SHORT PLISADO VERDE ESMERALDA,,,,SHORT,WILL B,268,223,2024-01-05,Inventariable,Pieza,50000183,TRUE
WIL-0003,184,VESTIDO CON CUELLO EN V BEIGE,,,,VESTIDO,WILL B,285,237,2024-01-05,Inventariable,Pieza,50000184,TRUE
WIL-0004,185,SHORT DE ENCAJE VERDE ESMERALDA,,,,SHORT,WILL B,263,219,2024-01-05,Inventariable,Pieza,50000185,TRUE
WIL-0005,186,FALDA CON LAZADA AZUL MARINO,,,,FALDA,WILL B,273,227,2024-01-05,Inventariable,Pieza,50000186,TRUE
CAM-0001,187,CARDIGAN CON CUELLO EN V GRIS JASPE,,,,CARDIGAN,CAMEO,500,434,2024-01-05,Inventariable,Pieza,50000187,TRUE
CAM-0002,188,SHORT DE LINO ROSA PASTEL,,,,SHORT,CAMEO,473,411,2024-01-05,Inventariable,Pieza,50000188,TRUE
CAM-0003,189,FALDA MANGA OBISPO AZUL MARINO,,,,FALDA,CAMEO,516,448,2024-01-05,Inventariable,Pieza,50000189,TRUE
CAM-0004,190,VESTIDO CON BORDADO SUIZO LILA,,,,VESTIDO,CAMEO,280,233,2024-01-05,Inventariable,Pieza,50000190,TRUE
CAM-0005,191,VESTIDO DE ENCAJE LILA,,,,VESTIDO,CAMEO,428,372,2024-01-05,Inventariable,Pieza,50000191,TRUE
CAM-0006,192,CROP TOP CON BOTONES FRONTALES NEGRO,,,,CROP,CAMEO,498,433,2024-01-05,Inventariable,Pieza,50000192,TRUE
IJO-0001,193,BLUSA CON LAZADA LILA,,,,BLUSA,IJOAH,221,184,2024-01-05,Inventariable,Pieza,50000193,TRUE
IJO-0002,194,FALDA DE TEJIDO DENIM GRIS JASPE,,,,FALDA,IJOAH,356,296,2024-01-05,Inventariable,Pieza,50000194,TRUE
IJO-0003,195,CARDIGAN CON LAZADA VERDE ESMERALDA,,,,CARDIGAN,IJOAH,206,158,2024-01-05,Inventariable,Pieza,50000195,TRUE
IJO-0004,196,SHORT CON BOTONES FRONTALES GRIS JASPE,,,,SHORT,IJOAH,208,160,2024-01-05,Inventariable,Pieza,50000196,TRUE
IJO-0005,197,SHORT ACANALADO LILA,,,,SHORT,IJOAH,216,166,2024-01-05,Inventariable,Pieza,50000197,TRUE
IJO-0006,198,PANTALON CON CUELLO EN V BEIGE,,,,PANTALON,IJOAH,203,169,2024-01-05,Inventariable,Pieza,50000198,TRUE
IJO-0007,199,ENTERIZO DE ENCAJE AZUL CIELO,,,,ENTERIZO,IJOAH,282,235,2024-01-05,Inventariable,Pieza,50000199,TRUE
IJO-0008,200,TOP CON ESTAMPADO FLORAL AZUL CIELO,,,,TOP,IJOAH,300,250,2024-01-05,Inventariable,Pieza,50000200,TRUE
ROL-0001,201,VESTIDO MANGA OBISPO BEIGE,,,,VESTIDO,ROLYPOLY,282,235,2024-01-05,Inventariable,Pieza,50000201,TRUE
ROL-0002,202,SHORT DE ENCAJE LILA,,,,SHORT,ROLYPOLY,256,213,2024-01-05,Inventariable,Pieza,50000202,TRUE
ROL-0003,203,CROP TOP CON CUELLO EN V NEGRO,,,,CROP,ROLYPOLY,290,241,2024-01-05,Inventariable,Pieza,50000203,TRUE
ROL-0004,204,ENTERIZO MANGA OBISPO CREMA,,,,ENTERIZO,ROLYPOLY,251,209,2024-01-05,Inventariable,Pieza,50000204,TRUE
LOV-0001,205,CROP TOP PLISADO CREMA,,,,CROP,LOVE,202,155,2024-01-05,Inventariable,Pieza,50000205,TRUE
LOV-0002,206,CAMISA DE TEJIDO DENIM AZUL MARINO,,,,CAMISA,LOVE,99,76,2024-01-05,Inventariable,Pieza,50000206,TRUE
LOV-0003,207,VESTIDO OVERSIZE CREMA,,,,VESTIDO,LOVE,106,81,2024-01-05,Inventariable,Pieza,50000207,TRUE
LOV-0004,208,VESTIDO SATINADO MOSTAZA,,,,VESTIDO,LOVE,182,140,2024-01-05,Inventariable,Pieza,50000208,TRUE
LOV-0005,209,CAMISA CON BORDADO SUIZO AZUL CIELO,,,,CAMISA,LOVE,204,170,2024-01-05,Inventariable,Pieza,50000209,TRUE
LOV-0006,210,BLUSA AJUSTADO VERDE ESMERALDA,,,,BLUSA,LOVE,214,178,2024-01-05,Inventariable,Pieza,50000210,TRUE
LOL-0001,211,CROP TOP CON LAZADA VERDE ESMERALDA,,,,CROP,LOLA,252,210,2024-01-05,Inventariable,Pieza,50000211,TRUE
LOL-0002,212,TOP DE ENCAJE AZUL MARINO,,,,TOP,LOLA,261,217,2024-01-05,Inventariable,Pieza,50000212,TRUE
LOL-0003,213,VESTIDO CON CUELLO EN V BEIGE,,,,VESTIDO,LOLA,256,213,2024-01-05,Inventariable,Pieza,50000213,TRUE
VER-0001,214,CAMISA DE CORTE RECTO TERRACOTA,,,,CAMISA,VERYJ,287,239,2024-01-05,Inventariable,Pieza,50000214,TRUE
VER-0002,215,CROP TOP CON BORDADO SUIZO VERDE ESMERALDA,,,,CROP,VERYJ,297,247,2024-01-05,Inventariable,Pieza,50000215,TRUE
LOT-0001,216,CARDIGAN MANGA OBISPO BLANCO,,,,CARDIGAN,LOVE TREE,203,169,2024-01-05,Inventariable,Pieza,50000216,TRUE
LOT-0002,217,PANTALON CON BOTONES FRONTALES GRIS JASPE,,,,PANTALON,LOVE TREE,232,193,2024-01-05,Inventariable,Pieza,50000217,TRUE
LOT-0003,218,CAMISA CON LAZADA TERRACOTA,,,,CAMISA,LOVE TREE,220,183,2024-01-05,Inventariable,Pieza,50000218,TRUE
LOT-0004,219,TOP SATINADO BURDEOS,,,,TOP,LOVE TREE,202,168,2024-01-05,Inventariable,Pieza,50000219,TRUE
LOT-0005,220,CROP TOP ACANALADO LILA,,,,CROP,LOVE TREE,188,144,2024-01-05,Inventariable,Pieza,50000220,TRUE
LOT-0006,221,BLUSA SATINADO BURDEOS,,,,BLUSA,LOVE TREE,179,137,2024-01-05,Inventariable,Pieza,50000221,TRUE
LOT-0007,222,SHORT OVERSIZE AZUL MARINO,,,,SHORT,LOVE TREE,296,246,2024-01-05,Inventariable,Pieza,50000222,TRUE
TOP-0001,223,FALDA CON OLANES BURDEOS,,,,FALDA,TOP CHIC,284,236,2024-01-05,Inventariable,Pieza,50000223,TRUE
TOP-0002,224,CARDIGAN CON BOTONES FRONTALES VERDE ESMERALDA,,,,CARDIGAN,TOP CHIC,305,254,2024-01-05,Inventariable,Pieza,50000224,TRUE
TOP-0003,225,PANTALON DE LINO TERRACOTA,,,,PANTALON,TOP CHIC,327,272,2024-01-05,Inventariable,Pieza,50000225,TRUE
AZU-0001,226,FALDA CON BOTONES FRONTALES AZUL MARINO,,,,FALDA,AZURA,384,320,2024-01-05,Inventariable,Pieza,50000226,TRUE
AZU-0002,227,CAMISA CON BORDADO SUIZO VERDE ESMERALDA,,,,CAMISA,AZURA,382,318,2024-01-05,Inventariable,Pieza,50000227,TRUE
AZU-0003,228,CARDIGAN CON BORDADO SUIZO BLANCO,,,,CARDIGAN,AZURA,393,341,2024-01-05,Inventariable,Pieza,50000228,TRUE
TRE-0001,229,CAMISA CON LAZADA TERRACOTA,,,,CAMISA,TREND STYLES,184,141,2024-01-06,Inventariable,Pieza,50000229,TRUE
TRE-0002,230,CAMISA PLISADO LILA,,,,CAMISA,TREND STYLES,182,140,2024-01-06,Inventariable,Pieza,50000230,TRUE
IRI-0001,231,CAMISA CON LAZADA AZUL MARINO,,,,CAMISA,IRIS,225,187,2024-01-06,Inventariable,Pieza,50000231,TRUE
IRI-0002,232,ENTERIZO PLISADO GRIS JASPE,,,,ENTERIZO,IRIS,211,162,2024-01-06,Inventariable,Pieza,50000232,TRUE
IRI-0003,233,BLUSA CON BORDADO SUIZO LILA,,,,BLUSA,IRIS,199,153,2024-01-06,Inventariable,Pieza,50000233,TRUE
IRI-0004,234,SHORT DE ENCAJE ROSA PASTEL,,,,SHORT,IRIS,199,153,2024-01-06,Inventariable,Pieza,50000234,TRUE
IRI-0005,235,CROP TOP CON OLANES MOSTAZA,,,,CROP,IRIS,228,190,2024-01-06,Inventariable,Pieza,50000235,TRUE
IRI-0006,236,CROP TOP CON CUELLO EN V NEGRO,,,,CROP,IRIS,207,159,2024-01-06,Inventariable,Pieza,50000236,TRUE
IRI-0007,237,FALDA DE LINO AZUL CIELO,,,,FALDA,IRIS,180,138,2024-01-06,Inventariable,Pieza,50000237,TRUE
IRI-0008,238,ENTERIZO DE CORTE RECTO CREMA,,,,ENTERIZO,IRIS,207,159,2024-01-06,Inventariable,Pieza,50000238,TRUE
IRI-0009,239,TOP ACANALADO MOSTAZA,,,,TOP,IRIS,202,168,2024-01-06,Inventariable,Pieza,50000239,TRUE
PAP-0001,240,CARDIGAN DE CORTE RECTO NEGRO,,,,CARDIGAN,PAPERMOON,221,184,2024-01-06,Inventariable,Pieza,50000240,TRUE
PAP-0002,241,ENTERIZO DE LINO GRIS JASPE,,,,ENTERIZO,PAPERMOON,297,247,2024-01-06,Inventariable,Pieza,50000241,TRUE
PAP-0003,242,CROP TOP ACANALADO LILA,,,,CROP,PAPERMOON,182,140,2024-01-06,Inventariable,Pieza,50000242,TRUE
PAP-0004,243,ENTERIZO MANGA OBISPO NEGRO,,,,ENTERIZO,PAPERMOON,327,272,2024-01-06,Inventariable,Pieza,50000243,TRUE
PAP-0005,244,TOP CON ESTAMPADO FLORAL NEGRO,,,,TOP,PAPERMOON,395,343,2024-01-06,Inventariable,Pieza,50000244,TRUE
PAP-0006,245,PANTALON CON BORDADO SUIZO AZUL MARINO,,,,PANTALON,PAPERMOON,426,370,2024-01-06,Inventariable,Pieza,50000245,TRUE
PAP-0007,246,CARDIGAN PLISADO VERDE ESMERALDA,,,,CARDIGAN,PAPERMOON,273,227,2024-01-06,Inventariable,Pieza,50000246,TRUE
PAP-0008,247,CROP TOP PLISADO NEGRO,,,,CROP,PAPERMOON,261,217,2024-01-06,Inventariable,Pieza,50000247,TRUE
PAP-0009,248,TOP CON OLANES ROSA PASTEL,,,,TOP,PAPERMOON,251,209,2024-01-06,Inventariable,Pieza,50000248,TRUE
PAP-0010,249,CARDIGAN PLISADO VERDE ESMERALDA,,,,CARDIGAN,PAPERMOON,408,354,2024-01-06,Inventariable,Pieza,50000249,TRUE
PAP-0011,250,CAMISA PLISADO AZUL CIELO,,,,CAMISA,PAPERMOON,216,166,2024-01-06,Inventariable,Pieza,50000250,TRUE
COL-0001,251,CROP TOP CON ESTAMPADO FLORAL GRIS JASPE,,,,CROP,COLETTE,248,206,2024-01-06,Inventariable,Pieza,50000251,TRUE
COL-0002,252,CARDIGAN MANGA OBISPO BEIGE,,,,CARDIGAN,COLETTE,248,206,2024-01-06,Inventariable,Pieza,50000252,TRUE
CIS-0001,253,ENTERIZO ACANALADO ROSA PASTEL,,,,ENTERIZO,CI SONO CORDUROY,258,215,2024-01-06,Inventariable,Pieza,50000253,TRUE
CIS-0002,254,PANTALON SATINADO GRIS JASPE,,,,PANTALON,CI SONO CORDUROY,257,214,2024-01-06,Inventariable,Pieza,50000254,TRUE
GAL-0001,255,SHORT MANGA OBISPO VERDE ESMERALDA,,,,SHORT,GALITA,195,150,2024-01-06,Inventariable,Pieza,50000255,TRUE
GAL-0002,256,TOP DE CORTE RECTO TERRACOTA,,,,TOP,GALITA,171,131,2024-01-06,Inventariable,Pieza,50000256,TRUE
GAL-0003,257,ENTERIZO CON LAZADA BURDEOS,,,,ENTERIZO,GALITA,428,372,2024-01-06,Inventariable,Pieza,50000257,TRUE
GAL-0004,258,TOP DE ENCAJE GRIS JASPE,,,,TOP,GALITA,451,392,2024-01-06,Inventariable,Pieza,50000258,TRUE
GAL-0005,259,CARDIGAN DE ENCAJE AZUL CIELO,,,,CARDIGAN,GALITA,432,375,2024-01-06,Inventariable,Pieza,50000259,TRUE
GAL-0006,260,PANTALON ACANALADO MOSTAZA,,,,PANTALON,GALITA,193,148,2024-01-06,Inventariable,Pieza,50000260,TRUE
GAL-0007,261,TOP AJUSTADO BURDEOS,,,,TOP,GALITA,410,356,2024-01-06,Inventariable,Pieza,50000261,TRUE
GAL-0008,262,FALDA CON LAZADA BLANCO,,,,FALDA,GALITA,182,140,2024-01-06,Inventariable,Pieza,50000262,TRUE
GAL-0009,263,BLUSA CON BOTONES FRONTALES BLANCO,,,,BLUSA,GALITA,317,264,2024-01-06,Inventariable,Pieza,50000263,TRUE
GAL-0010,264,SHORT CON LAZADA TERRACOTA,,,,SHORT,GALITA,404,351,2024-01-06,Inventariable,Pieza,50000264,TRUE
GAL-0011,265,ENTERIZO DE CORTE RECTO BLANCO,,,,ENTERIZO,GALITA,201,154,2024-01-06,Inventariable,Pieza,50000265,TRUE
GAL-0012,266,FALDA CON BORDADO SUIZO MOSTAZA,,,,FALDA,GALITA,201,154,2024-01-06,Inventariable,Pieza,50000266,TRUE
MIL-0001,267,CARDIGAN DE TEJIDO DENIM VERDE ESMERALDA,,,,CARDIGAN,MILK & HONEY,255,212,2024-01-06,Inventariable,Pieza,50000267,TRUE
MIL-0002,268,ENTERIZO CON LAZADA BURDEOS,,,,ENTERIZO,MILK & HONEY,266,221,2024-01-06,Inventariable,Pieza,50000268,TRUE
MIL-0003,269,CARDIGAN MANGA OBISPO BLANCO,,,,CARDIGAN,MILK & HONEY,246,205,2024-01-06,Inventariable,Pieza,50000269,TRUE
MIL-0004,270,CROP TOP DE LINO NEGRO,,,,CROP,MILK & HONEY,299,249,2024-01-06,Inventariable,Pieza,50000270,TRUE
MIL-0005,271,CROP TOP CON CUELLO EN V AZUL MARINO,,,,CROP,MILK & HONEY,201,167,2024-01-06,Inventariable,Pieza,50000271,TRUE
MIL-0006,272,BLUSA CON OLANES BLANCO,,,,BLUSA,MILK & HONEY,255,212,2024-01-06,Inventariable,Pieza,50000272,TRUE
MIL-0007,273,PANTALON DE ENCAJE BLANCO,,,,PANTALON,MILK & HONEY,279,232,2024-01-06,Inventariable,Pieza,50000273,TRUE
MIL-0008,274,PANTALON ACANALADO GRIS JASPE,,,,PANTALON,MILK & HONEY,251,209,2024-01-06,Inventariable,Pieza,50000274,TRUE
MIL-0009,275,CAMISA CON BORDADO SUIZO LILA,,,,CAMISA,MILK & HONEY,210,175,2024-01-06,Inventariable,Pieza,50000275,TRUE
LEE-0001,276,BLUSA DE ENCAJE NEGRO,,,,BLUSA,LEENA,559,486,2024-01-06,Inventariable,Pieza,50000276,TRUE
LEE-0002,277,CAMISA OVERSIZE ROSA PASTEL,,,,CAMISA,LEENA,433,376,2024-01-06,Inventariable,Pieza,50000277,TRUE
LEE-0003,278,CROP TOP AJUSTADO NEGRO,,,,CROP,LEENA,353,294,2024-01-06,Inventariable,Pieza,50000278,TRUE
LEE-0004,279,ENTERIZO DE TEJIDO DENIM CREMA,,,,ENTERIZO,LEENA,450,391,2024-01-06,Inventariable,Pieza,50000279,TRUE
LEE-0005,280,BLUSA DE TEJIDO DENIM AZUL MARINO,,,,BLUSA,LEENA,267,222,2024-01-06,Inventariable,Pieza,50000280,TRUE
LEE-0006,281,CROP TOP MANGA OBISPO ROSA PASTEL,,,,CROP,LEENA,352,293,2024-01-06,Inventariable,Pieza,50000281,TRUE
LEE-0007,282,CROP TOP DE TEJIDO DENIM BEIGE,,,,CROP,LEENA,297,247,2024-01-06,Inventariable,Pieza,50000282,TRUE
MIA-0001,283,CARDIGAN SATINADO NEGRO,,,,CARDIGAN,MIASMIAS,219,182,2024-01-06,Inventariable,Pieza,50000283,TRUE
MIA-0002,284,CARDIGAN DE TEJIDO DENIM BLANCO,,,,CARDIGAN,MIASMIAS,219,182,2024-01-06,Inventariable,Pieza,50000284,TRUE
SAN-0001,285,BLUSA CON ESTAMPADO FLORAL BURDEOS,,,,BLUSA,SANS SOUCI,268,223,2024-01-06,Inventariable,Pieza,50000285,TRUE
SAN-0002,286,TOP DE TEJIDO DENIM AZUL MARINO,,,,TOP,SANS SOUCI,175,134,2024-01-06,Inventariable,Pieza,50000286,TRUE
SAN-0003,287,CROP TOP DE CORTE RECTO MOSTAZA,,,,CROP,SANS SOUCI,303,252,2024-01-06,Inventariable,Pieza,50000287,TRUE
SAN-0004,288,VESTIDO MANGA OBISPO AZUL CIELO,,,,VESTIDO,SANS SOUCI,182,140,2024-01-06,Inventariable,Pieza,50000288,TRUE
SAN-0005,289,TOP SATINADO BURDEOS,,,,TOP,SANS SOUCI,354,295,2024-01-06,Inventariable,Pieza,50000289,TRUE
SAN-0006,290,ENTERIZO CON OLANES LILA,,,,ENTERIZO,SANS SOUCI,149,114,2024-01-06,Inventariable,Pieza,50000290,TRUE
SAN-0007,291,FALDA CON OLANES BURDEOS,,,,FALDA,SANS SOUCI,300,250,2024-01-06,Inventariable,Pieza,50000291,TRUE
SAN-0008,292,PANTALON CON ESTAMPADO FLORAL BLANCO,,,,PANTALON,SANS SOUCI,230,191,2024-01-06,Inventariable,Pieza,50000292,TRUE
SAN-0009,293,CROP TOP CON LAZADA NEGRO,,,,CROP,SANS SOUCI,267,222,2024-01-06,Inventariable,Pieza,50000293,TRUE
SAN-0010,294,PANTALON DE LINO CREMA,,,,PANTALON,SANS SOUCI,158,121,2024-01-06,Inventariable,Pieza,50000294,TRUE
SAN-0011,295,BLUSA DE ENCAJE BEIGE,,,,BLUSA,SANS SOUCI,326,271,2024-01-06,Inventariable,Pieza,50000295,TRUE
SAN-0012,296,CARDIGAN DE CORTE RECTO CREMA,,,,CARDIGAN,SANS SOUCI,303,252,2024-01-06,Inventariable,Pieza,50000296,TRUE
SAN-0013,297,PANTALON SATINADO AZUL MARINO,,,,PANTALON,SANS SOUCI,252,210,2024-01-06,Inventariable,Pieza,50000297,TRUE
SAN-0014,298,FALDA SATINADO VERDE ESMERALDA,,,,FALDA,SANS SOUCI,215,179,2024-01-06,Inventariable,Pieza,50000298,TRUE
SAN-0015,299,FALDA CON BOTONES FRONTALES AZUL MARINO,,,,FALDA,SANS SOUCI,368,306,2024-01-06,Inventariable,Pieza,50000299,TRUE
DOU-0001,300,BLUSA OVERSIZE AZUL CIELO,,,,BLUSA,DOUBLE ZERO,236,196,2024-01-06,Inventariable,Pieza,50000300,TRUE
DOU-0002,301,TOP ACANALADO CREMA,,,,TOP,DOUBLE ZERO,239,199,2024-01-06,Inventariable,Pieza,50000301,TRUE
DOU-0003,302,TOP SATINADO AZUL MARINO,,,,TOP,DOUBLE ZERO,230,191,2024-01-06,Inventariable,Pieza,50000302,TRUE
MIS-0001,303,CARDIGAN DE ENCAJE VERDE ESMERALDA,,,,CARDIGAN,MISTYROSE,312,260,2024-01-06,Inventariable,Pieza,50000303,TRUE
MIS-0002,304,TOP AJUSTADO BURDEOS,,,,TOP,MISTYROSE,300,250,2024-01-06,Inventariable,Pieza,50000304,TRUE
MIC-0028,305,ENTERIZO CON BOTONES FRONTALES AZUL MARINO,,,,ENTERIZO,MICHEL,212,176,2024-02-04,Inventariable,Pieza,50000305,TRUE
MIC-0029,306,BLUSA MANGA OBISPO AZUL CIELO,,,,BLUSA,MICHEL,186,143,2024-02-04,Inventariable,Pieza,50000306,TRUE
MIC-0030,307,CAMISA ACANALADO GRIS JASPE,,,,CAMISA,MICHEL,171,131,2024-02-04,Inventariable,Pieza,50000307,TRUE
MIC-0031,308,SHORT MANGA OBISPO ROSA PASTEL,,,,SHORT,MICHEL,245,204,2024-02-04,Inventariable,Pieza,50000308,TRUE
MIC-0032,309,TOP ACANALADO BEIGE,,,,TOP,MICHEL,310,258,2024-02-04,Inventariable,Pieza,50000309,TRUE
MIC-0033,310,CROP TOP DE CORTE RECTO LILA,,,,CROP,MICHEL,143,110,2024-02-04,Inventariable,Pieza,50000310,TRUE
MIC-0034,311,TOP DE ENCAJE TERRACOTA,,,,TOP,MICHEL,134,103,2024-02-04,Inventariable,Pieza,50000311,TRUE
MIC-0035,312,BLUSA CON ESTAMPADO FLORAL VERDE ESMERALDA,,,,BLUSA,MICHEL,181,139,2024-02-04,Inventariable,Pieza,50000312,TRUE
MIC-0036,313,VESTIDO DE LINO BURDEOS,,,,VESTIDO,MICHEL,225,187,2024-02-04,Inventariable,Pieza,50000313,TRUE
MIC-0037,314,CAMISA DE LINO TERRACOTA,,,,CAMISA,MICHEL,142,109,2024-02-04,Inventariable,Pieza,50000314,TRUE
MIC-0038,315,FALDA AJUSTADO AZUL CIELO,,,,FALDA,MICHEL,133,102,2024-02-04,Inventariable,Pieza,50000315,TRUE
MIC-0039,316,SHORT CON BOTONES FRONTALES BURDEOS,,,,SHORT,MICHEL,292,243,2024-02-04,Inventariable,Pieza,50000316,TRUE
MIC-0040,317,TOP CON LAZADA BEIGE,,,,TOP,MICHEL,225,187,2024-02-04,Inventariable,Pieza,50000317,TRUE
BAM-0005,318,ENTERIZO CON LAZADA GRIS JASPE,,,,ENTERIZO,BAMBU,617,536,2024-02-04,Inventariable,Pieza,50000318,TRUE
BAM-0006,319,CARDIGAN SATINADO BURDEOS,,,,CARDIGAN,BAMBU,621,540,2024-02-04,Inventariable,Pieza,50000319,TRUE
BAM-0007,320,BLUSA DE ENCAJE GRIS JASPE,,,,BLUSA,BAMBU,504,438,2024-02-04,Inventariable,Pieza,50000320,TRUE
BAM-0008,321,CAMISA DE ENCAJE TERRACOTA,,,,CAMISA,BAMBU,572,497,2024-02-04,Inventariable,Pieza,50000321,TRUE
BAM-0009,322,VESTIDO CON BORDADO SUIZO CREMA,,,,VESTIDO,BAMBU,577,501,2024-02-04,Inventariable,Pieza,50000322,TRUE
BAM-0010,323,CROP TOP DE LINO CREMA,,,,CROP,BAMBU,590,513,2024-02-04,Inventariable,Pieza,50000323,TRUE
AZU-0004,324,FALDA OVERSIZE GRIS JASPE,,,,FALDA,AZURA,365,304,2024-02-04,Inventariable,Pieza,50000324,TRUE
AZU-0005,325,PANTALON CON OLANES AZUL CIELO,,,,PANTALON,AZURA,435,378,2024-02-04,Inventariable,Pieza,50000325,TRUE
AZU-0006,326,FALDA DE CORTE RECTO BEIGE,,,,FALDA,AZURA,380,316,2024-02-04,Inventariable,Pieza,50000326,TRUE
AZU-0007,327,PANTALON DE LINO LILA,,,,PANTALON,AZURA,413,359,2024-02-04,Inventariable,Pieza,50000327,TRUE
AZU-0008,328,ENTERIZO OVERSIZE BEIGE,,,,ENTERIZO,AZURA,432,375,2024-02-04,Inventariable,Pieza,50000328,TRUE
BET-0005,329,BLUSA SATINADO MOSTAZA,,,,BLUSA,BETTER BE,236,196,2024-02-04,Inventariable,Pieza,50000329,TRUE
BET-0006,330,CARDIGAN OVERSIZE CREMA,,,,CARDIGAN,BETTER BE,250,208,2024-02-04,Inventariable,Pieza,50000330,TRUE
BET-0007,331,ENTERIZO PLISADO BEIGE,,,,ENTERIZO,BETTER BE,207,159,2024-02-04,Inventariable,Pieza,50000331,TRUE
BET-0008,332,CROP TOP CON LAZADA BEIGE,,,,CROP,BETTER BE,338,281,2024-02-04,Inventariable,Pieza,50000332,TRUE
BET-0009,333,BLUSA DE TEJIDO DENIM CREMA,,,,BLUSA,BETTER BE,344,286,2024-02-04,Inventariable,Pieza,50000333,TRUE
BET-0010,334,VESTIDO MANGA OBISPO AZUL MARINO,,,,VESTIDO,BETTER BE,351,292,2024-02-04,Inventariable,Pieza,50000334,TRUE
MIL-0019,335,CAMISA ACANALADO BURDEOS,,,,CAMISA,MILK & HONEY,287,239,2024-02-04,Inventariable,Pieza,50000335,TRUE
MIL-0020,336,BLUSA PLISADO AZUL CIELO,,,,BLUSA,MILK & HONEY,228,190,2024-02-04,Inventariable,Pieza,50000336,TRUE
MIL-0021,337,ENTERIZO DE ENCAJE MOSTAZA,,,,ENTERIZO,MILK & HONEY,255,212,2024-02-04,Inventariable,Pieza,50000337,TRUE
MIL-0022,338,SHORT CON OLANES BLANCO,,,,SHORT,MILK & HONEY,261,217,2024-02-04,Inventariable,Pieza,50000338,TRUE
MIL-0023,339,ENTERIZO SATINADO AZUL MARINO,,,,ENTERIZO,MILK & HONEY,203,169,2024-02-04,Inventariable,Pieza,50000339,TRUE
MIL-0024,340,CARDIGAN MANGA OBISPO GRIS JASPE,,,,CARDIGAN,MILK & HONEY,285,237,2024-02-04,Inventariable,Pieza,50000340,TRUE
MIL-0025,341,VESTIDO DE ENCAJE MOSTAZA,,,,VESTIDO,MILK & HONEY,237,197,2024-02-04,Inventariable,Pieza,50000341,TRUE
MIL-0026,342,PANTALON CON OLANES MOSTAZA,,,,PANTALON,MILK & HONEY,290,241,2024-02-04,Inventariable,Pieza,50000342,TRUE
MIL-0027,343,PANTALON DE TEJIDO DENIM GRIS JASPE,,,,PANTALON,MILK & HONEY,290,241,2024-02-04,Inventariable,Pieza,50000343,TRUE
MIL-0028,344,ENTERIZO CON CUELLO EN V BLANCO,,,,ENTERIZO,MILK & HONEY,311,259,2024-02-04,Inventariable,Pieza,50000344,TRUE
MIL-0029,345,CAMISA MANGA OBISPO GRIS JASPE,,,,CAMISA,MILK & HONEY,246,205,2024-02-04,Inventariable,Pieza,50000345,TRUE
MIL-0030,346,FALDA AJUSTADO GRIS JASPE,,,,FALDA,MILK & HONEY,203,156,2024-02-04,Inventariable,Pieza,50000346,TRUE
MIL-0031,347,CROP TOP OVERSIZE BLANCO,,,,CROP,MILK & HONEY,311,259,2024-02-04,Inventariable,Pieza,50000347,TRUE
MIL-0032,348,VESTIDO MANGA OBISPO VERDE ESMERALDA,,,,VESTIDO,MILK & HONEY,256,213,2024-02-04,Inventariable,Pieza,50000348,TRUE
ONE-0007,349,CROP TOP DE LINO NEGRO,,,,CROP,ONE N MORE,375,312,2024-02-04,Inventariable,Pieza,50000349,TRUE
ONE-0008,350,SHORT SATINADO AZUL MARINO,,,,SHORT,ONE N MORE,455,395,2024-02-04,Inventariable,Pieza,50000350,TRUE
ONE-0009,351,CAMISA OVERSIZE NEGRO,,,,CAMISA,ONE N MORE,534,464,2024-02-04,Inventariable,Pieza,50000351,TRUE
ONE-0010,352,CARDIGAN DE TEJIDO DENIM BURDEOS,,,,CARDIGAN,ONE N MORE,531,461,2024-02-04,Inventariable,Pieza,50000352,TRUE
ONE-0011,353,CAMISA DE CORTE RECTO NEGRO,,,,CAMISA,ONE N MORE,617,536,2024-02-04,Inventariable,Pieza,50000353,TRUE
LOR-0014,354,SHORT CON OLANES VERDE ESMERALDA,,,,SHORT,LOVERICHE,316,263,2024-02-04,Inventariable,Pieza,50000354,TRUE
LOR-0015,355,BLUSA MANGA OBISPO BURDEOS,,,,BLUSA,LOVERICHE,234,195,2024-02-04,Inventariable,Pieza,50000355,TRUE
LOR-0016,356,TOP CON OLANES AZUL CIELO,,,,TOP,LOVERICHE,257,214,2024-02-04,Inventariable,Pieza,50000356,TRUE
LOR-0017,357,ENTERIZO CON OLANES TERRACOTA,,,,ENTERIZO,LOVERICHE,234,195,2024-02-04,Inventariable,Pieza,50000357,TRUE
LOR-0018,358,CARDIGAN CON BOTONES FRONTALES TERRACOTA,,,,CARDIGAN,LOVERICHE,317,264,2024-02-04,Inventariable,Pieza,50000358,TRUE
LOR-0019,359,VESTIDO CON BOTONES FRONTALES BURDEOS,,,,VESTIDO,LOVERICHE,351,292,2024-02-04,Inventariable,Pieza,50000359,TRUE
LOR-0020,360,FALDA MANGA OBISPO BURDEOS,,,,FALDA,LOVERICHE,433,376,2024-02-04,Inventariable,Pieza,50000360,TRUE
