id_ntc,id_venta,id_cliente,fecha,sku,descripcion,cantidad,precio,total
NTC-000244,NOT-003934,1,2024-04-20,LOR-0031,FALDA DE LINO BEIGE,1,387,387
NTC-000245,NOT-003939,1,2024-04-20,TEE-0027,PANTALON AJUSTADO BEIGE,1,147,147
NTC-000246,NOT-003985,1,2024-04-21,ACT-0086,TOP CON LAZADA CREMA,1,326,326
NTC-000247,NOT-003999,1,2024-04-22,MIN-0076,PANTALON DE LINO LILA,1,287,287
NTC-000248,NOT-004014,1,2024-04-22,HAV-0040,VESTIDO MANGA OBISPO GRIS JASPE,1,258,258
NTC-000249,NOT-004058,1,2024-04-23,ACG-0046,PANTALON DE TEJIDO DENIM BEIGE,1,239,239
NTC-000250,NOT-004063,1,2024-04-23,PAP-0066,PANTALON OVERSIZE NEGRO,1,212,212
NTC-000251,NOT-004083,1,2024-04-24,MIC-0087,PANTALON CON LAZADA LILA,1,207,207
NTC-000252,NOT-004094,1,2024-04-24,MIC-0086,CARDIGAN MANGA OBISPO NEGRO,1,227,227
NTC-000253,NOT-004098,1,2024-04-24,ACG-0060,CAMISA ACANALADO TERRACOTA,1,195,195
NTC-000254,NOT-004099,1,2024-04-24,IFS-0017,VESTIDO PLISADO MOSTAZA,1,284,284
NTC-000255,NOT-004166,1,2024-04-25,LOT-0025,CROP TOP CON BOTONES FRONTALES ROSA PASTEL,1,175,175
NTC-000256,NOT-004184,1,2024-04-26,IRI-0046,ENTERIZO CON LAZADA GRIS JASPE,1,214,214
NTC-000257,NOT-004209,1,2024-04-27,AJL-0031,FALDA CON CUELLO EN V GRIS JASPE,1,215,215
NTC-000258,NOT-004229,1,2024-04-27,MIC-0093,CARDIGAN ACANALADO NEGRO,1,142,142
NTC-000259,NOT-004234,1,2024-04-27,MIC-0094,PANTALON CON BOTONES FRONTALES BEIGE,1,274,274
NTC-000260,NOT-004256,1,2024-04-28,OVE-0022,TOP DE ENCAJE BURDEOS,1,192,192
NTC-000261,NOT-004260,1,2024-04-28,VIN-0026,TOP PLISADO CREMA,1,389,389
NTC-000262,NOT-004295,1,2024-05-01,MIN-0079,BLUSA DE LINO AZUL MARINO,1,263,263
NTC-000263,NOT-004295,1,2024-05-01,LOT-0041,VESTIDO CON OLANES BLANCO,1,261,261
NTC-000264,NOT-004306,1,2024-05-03,LOT-0042,BLUSA CON LAZADA AZUL MARINO,1,190,190
NTC-000265,NOT-004313,1,2024-05-03,DRE-0007,BLUSA CON LAZADA BLANCO,1,424,424
NTC-000266,NOT-004315,1,2024-05-04,SAN-0036,CROP TOP DE CORTE RECTO AZUL CIELO,1,203,203
NTC-000267,NOT-004345,1,2024-05-05,ONT-0045,TOP CON BORDADO SUIZO ROSA PASTEL,1,267,267
NTC-000268,NOT-004354,1,2024-05-05,AMB-0068,BLUSA ACANALADO CREMA,1,216,216
NTC-000269,NOT-004357,1,2024-05-05,VER-0014,CARDIGAN DE CORTE RECTO AZUL CIELO,1,296,296
NTC-000270,NOT-004359,1,2024-05-05,MIC-0014,SHORT CON ESTAMPADO FLORAL NEGRO,1,294,294
NTC-000271,NOT-004363,1,2024-05-05,ZEN-0026,ENTERIZO CON CUELLO EN V LILA,1,311,311
NTC-000272,NOT-004383,1,2024-05-06,MIN-0012,VESTIDO CON BOTONES FRONTALES MOSTAZA,1,323,323
NTC-000273,NOT-004386,1,2024-05-06,MIL-0069,CARDIGAN CON OLANES BLANCO,1,225,225
NTC-000274,NOT-004386,1,2024-05-06,GLA-0041,CAMISA DE LINO BEIGE,1,213,213
NTC-000275,NOT-004393,1,2024-05-06,LOP-0036,CAMISA DE ENCAJE BLANCO,1,303,303
NTC-000276,NOT-004418,1,2024-05-06,LOT-0084,SHORT MANGA OBISPO AZUL CIELO,1,168,168
NTC-000277,NOT-004419,1,2024-05-06,TIM-0011,TOP AJUSTADO AZUL CIELO,1,336,336
NTC-000278,NOT-004420,1,2024-05-06,MIS-0009,PANTALON MANGA OBISPO MOSTAZA,1,299,299
NTC-000279,NOT-004423,1,2024-05-06,MIL-0069,CARDIGAN CON OLANES BLANCO,1,225,225
NTC-000280,NOT-004437,1,2024-05-07,AMB-0067,BLUSA ACANALADO ROSA PASTEL,1,243,243
NTC-000281,NOT-004454,1,2024-05-07,MIC-0112,SHORT DE TEJIDO DENIM BEIGE,1,175,175
NTC-000282,NOT-004478,1,2024-05-07,ACT-0124,SHORT CON CUELLO EN V LILA,1,251,251
NTC-000283,NOT-004516,1,2024-05-07,AMB-0070,BLUSA CON CUELLO EN V AZUL MARINO,1,226,226
NTC-000284,NOT-004577,1,2024-05-08,IJO-0040,VESTIDO PLISADO CREMA,1,286,286
NTC-000285,NOT-004585,1,2024-05-08,ACT-0118,CROP TOP OVERSIZE AZUL CIELO,1,364,364
NTC-000286,NOT-004594,1,2024-05-08,ACT-0125,CARDIGAN CON BOTONES FRONTALES BLANCO,1,257,257
NTC-000287,NOT-004599,1,2024-05-08,TIM-0017,VESTIDO CON BORDADO SUIZO CREMA,1,291,291
NTC-000288,NOT-004618,1,2024-05-08,OVI-0047,CARDIGAN CON BORDADO SUIZO VERDE ESMERALDA,1,304,304
NTC-000289,NOT-004638,1,2024-05-08,MIC-0110,VESTIDO DE TEJIDO DENIM VERDE ESMERALDA,1,125,125
NTC-000290,NOT-004650,1,2024-05-09,LIZ-0063,FALDA MANGA OBISPO TERRACOTA,1,494,494
NTC-000291,NOT-004655,1,2024-05-09,LOL-0036,CARDIGAN CON ESTAMPADO FLORAL CREMA,1,266,266
NTC-000292,NOT-004659,1,2024-05-09,SHE-0060,CROP TOP SATINADO BEIGE,1,326,326
NTC-000293,NOT-004683,1,2024-05-09,ACT-0123,TOP PLISADO VERDE ESMERALDA,1,332,332
NTC-000294,NOT-004741,1,2024-05-09,MIN-0098,FALDA DE LINO TERRACOTA,1,290,290
NTC-000295,NOT-004776,1,2024-05-10,IJO-0042,CAMISA DE ENCAJE AZUL CIELO,1,318,318
NTC-000296,NOT-004783,1,2024-05-10,TIM-0017,VESTIDO CON BORDADO SUIZO CREMA,1,291,291
NTC-000297,NOT-004815,1,2024-05-10,GAL-0044,CROP TOP CON BOTONES FRONTALES NEGRO,1,173,173
NTC-000298,NOT-004826,1,2024-05-11,MIN-0099,CARDIGAN DE LINO BLANCO,1,268,268
NTC-000299,NOT-004838,1,2024-05-11,EST-0023,CARDIGAN DE LINO BLANCO,1,261,261
NTC-000300,NOT-004858,1,2024-05-11,TAB-0025,ENTERIZO CON BOTONES FRONTALES BEIGE,1,185,185
NTC-000301,NOT-004894,1,2024-05-12,LOP-0043,ENTERIZO CON OLANES BLANCO,1,230,230
NTC-000302,NOT-004931,1,2024-05-12,WIL-0035,TOP DE ENCAJE GRIS JASPE,1,298,298
NTC-000303,NOT-004935,1,2024-05-13,ACG-0067,CARDIGAN DE ENCAJE GRIS JASPE,1,297,297
NTC-000304,NOT-004964,1,2024-05-13,TRE-0007,CARDIGAN PLISADO TERRACOTA,1,186,186
NTC-000305,NOT-004969,1,2024-05-13,LIZ-0061,SHORT CON OLANES AZUL MARINO,1,488,488
NTC-000306,NOT-004977,1,2024-05-13,MIC-0120,CROP TOP CON ESTAMPADO FLORAL VERDE ESMERALDA,1,133,133
NTC-000307,NOT-005042,1,2024-05-14,LOV-0002,CAMISA DE TEJIDO DENIM AZUL MARINO,1,99,99
NTC-000308,NOT-005052,1,2024-05-15,IRI-0050,TOP ACANALADO LILA,1,167,167
NTC-000309,NOT-005055,1,2024-05-15,MIC-0110,VESTIDO DE TEJIDO DENIM VERDE ESMERALDA,1,125,125
NTC-000310,NOT-005061,1,2024-05-15,LIZ-0062,BLUSA MANGA OBISPO AZUL MARINO,1,370,370
NTC-000311,NOT-005070,1,2024-05-15,GAL-0042,CARDIGAN DE ENCAJE ROSA PASTEL,1,273,273
NTC-000312,NOT-005097,1,2024-05-15,LOT-0044,CARDIGAN DE LINO VERDE ESMERALDA,1,211,211
NTC-000313,NOT-005136,1,2024-05-16,MIC-0094,PANTALON CON BOTONES FRONTALES BEIGE,1,274,274
NTC-000314,NOT-005170,1,2024-05-17,MIC-0110,VESTIDO DE TEJIDO DENIM VERDE ESMERALDA,1,125,125
NTC-000315,NOT-005194,1,2024-05-17,WIL-0012,CARDIGAN CON CUELLO EN V GRIS JASPE,1,290,290
NTC-000316,NOT-005222,1,2024-05-18,DRE-0005,CAMISA CON OLANES AZUL CIELO,1,406,406
NTC-000317,NOT-005229,1,2024-05-18,SPR-0026,CROP TOP DE TEJIDO DENIM LILA,1,344,344
NTC-000318,NOT-005238,1,2024-05-18,MIC-0120,CROP TOP CON ESTAMPADO FLORAL VERDE ESMERALDA,1,133,133
NTC-000319,NOT-005272,1,2024-05-19,GAL-0038,FALDA CON BORDADO SUIZO CREMA,1,345,345
NTC-000320,NOT-005279,1,2024-05-19,MIN-0098,FALDA DE LINO TERRACOTA,1,290,290
NTC-000321,NOT-005287,1,2024-05-19,GLA-0028,VESTIDO CON CUELLO EN V ROSA PASTEL,1,207,207
NTC-000322,NOT-005290,1,2024-05-19,ACT-0095,TOP CON BORDADO SUIZO BURDEOS,1,169,169
NTC-000323,NOT-005290,1,2024-05-19,IJO-0040,VESTIDO PLISADO CREMA,1,286,286
NTC-000324,NOT-005340,1,2024-05-20,GLA-0039,ENTERIZO CON OLANES GRIS JASPE,1,375,375
NTC-000325,NOT-005357,1,2024-05-20,LIZ-0063,FALDA MANGA OBISPO TERRACOTA,1,494,494
NTC-000326,NOT-005371,1,2024-05-21,MIN-0001,CROP TOP CON LAZADA BURDEOS,1,322,322
NTC-000327,NOT-005375,1,2024-05-21,MIT-0025,TOP DE TEJIDO DENIM ROSA PASTEL,1,214,214
NTC-000328,NOT-005382,1,2024-05-21,LIZ-0062,BLUSA MANGA OBISPO AZUL MARINO,1,370,370
NTC-000329,NOT-005445,1,2024-05-22,TAB-0023,CROP TOP SATINADO BEIGE,1,184,184
NTC-000330,NOT-005452,1,2024-05-22,MIN-0093,ENTERIZO OVERSIZE CREMA,1,182,182
NTC-000331,NOT-005462,1,2024-05-22,DOU-0003,TOP SATINADO AZUL MARINO,1,230,230
NTC-000332,NOT-005507,1,2024-05-23,GAL-0042,CARDIGAN DE ENCAJE ROSA PASTEL,1,273,273
NTC-000333,NOT-005512,1,2024-05-23,IRI-0047,ENTERIZO AJUSTADO AZUL CIELO,1,142,142
NTC-000334,NOT-005545,1,2024-05-24,ACG-0070,VESTIDO CON LAZADA ROSA PASTEL,1,205,205
NTC-000335,NOT-005551,1,2024-05-24,AMB-0063,VESTIDO PLISADO AZUL MARINO,1,128,128
NTC-000336,NOT-005586,1,2024-05-25,MIC-0114,ENTERIZO DE ENCAJE BURDEOS,1,125,125
NTC-000337,NOT-005589,1,2024-05-25,MIC-0116,ENTERIZO CON CUELLO EN V BEIGE,1,141,141
NTC-000338,NOT-005601,1,2024-05-25,ACT-0004,SHORT CON OLANES BEIGE,1,318,318
NTC-000339,NOT-005621,1,2024-05-25,NEW-0027,CAMISA CON BOTONES FRONTALES VERDE ESMERALDA,1,210,210
NTC-000340,NOT-005644,1,2024-05-26,ACT-0126,PANTALON CON BORDADO SUIZO TERRACOTA,1,154,154
NTC-000341,NOT-005690,1,2024-05-26,DOU-0022,PANTALON CON LAZADA ROSA PASTEL,1,244,244
NTC-000342,NOT-005714,1,2024-05-27,LOP-0043,ENTERIZO CON OLANES BLANCO,1,230,230
NTC-000343,NOT-005723,1,2024-05-27,IJO-0037,FALDA OVERSIZE TERRACOTA,1,238,238
NTC-000344,NOT-005740,1,2024-05-27,ACG-0072,SHORT CON BORDADO SUIZO TERRACOTA,1,211,211
NTC-000345,NOT-005851,1,2024-06-04,LIZ-0061,SHORT CON OLANES AZUL MARINO,1,488,488
NTC-000346,NOT-005879,1,2024-06-06,ACT-0126,PANTALON CON BORDADO SUIZO TERRACOTA,1,154,154
NTC-000347,NOT-005888,1,2024-06-07,SAN-0110,CARDIGAN CON BOTONES FRONTALES LILA,1,347,347
NTC-000348,NOT-005914,1,2024-06-07,SAN-0111,CAMISA CON LAZADA BEIGE,1,245,245
NTC-000349,NOT-005961,1,2024-06-08,IRI-0053,PANTALON ACANALADO MOSTAZA,1,94,94
NTC-000350,NOT-005961,1,2024-06-08,MIC-0143,VESTIDO MANGA OBISPO ROSA PASTEL,1,299,299
NTC-000351,NOT-005983,1,2024-06-08,MIC-0035,BLUSA CON ESTAMPADO FLORAL VERDE ESMERALDA,1,181,181
NTC-000352,NOT-006034,1,2024-06-09,RUN-0025,PANTALON CON LAZADA CREMA,1,213,213
NTC-000353,NOT-006050,1,2024-06-09,AJL-0046,PANTALON ACANALADO GRIS JASPE,1,215,215
NTC-000354,NOT-006054,1,2024-06-09,MIN-0120,CROP TOP SATINADO MOSTAZA,1,228,228
NTC-000355,NOT-006076,1,2024-06-09,MIN-0121,VESTIDO CON OLANES BLANCO,1,194,194
NTC-000356,NOT-006098,1,2024-06-10,FAS-0036,FALDA CON OLANES ROSA PASTEL,1,182,182
NTC-000357,NOT-006100,1,2024-06-10,MIC-0146,SHORT CON LAZADA MOSTAZA,1,153,153
NTC-000358,NOT-006127,1,2024-06-10,LOT-0106,SHORT CON OLANES ROSA PASTEL,1,304,304
NTC-000359,NOT-006132,1,2024-06-10,TIM-0026,CROP TOP DE ENCAJE GRIS JASPE,1,119,119
NTC-000360,NOT-006139,1,2024-06-10,ONT-0009,VESTIDO CON BORDADO SUIZO MOSTAZA,1,275,275
NTC-000361,NOT-006148,1,2024-06-10,ACT-0144,TOP CON ESTAMPADO FLORAL MOSTAZA,1,362,362
NTC-000362,NOT-006213,1,2024-06-11,TAB-0037,PANTALON DE LINO VERDE ESMERALDA,1,182,182
NTC-000363,NOT-006228,1,2024-06-11,NEW-0071,PANTALON DE CORTE RECTO GRIS JASPE,1,239,239
NTC-000364,NOT-006271,1,2024-06-11,HYF-0049,ENTERIZO AJUSTADO AZUL MARINO,1,208,208
NTC-000365,NOT-006338,1,2024-06-12,MIN-0056,ENTERIZO AJUSTADO BLANCO,1,272,272
NTC-000366,NOT-006371,1,2024-06-13,MIC-0121,CARDIGAN DE CORTE RECTO GRIS JASPE,1,315,315
NTC-000367,NOT-006380,1,2024-06-13,TIM-0024,BLUSA CON BOTONES FRONTALES LILA,1,222,222
NTC-000368,NOT-006413,1,2024-06-13,GIL-0025,SHORT DE LINO BEIGE,1,338,338
NTC-000369,NOT-006445,1,2024-06-14,ACT-0145,ENTERIZO CON ESTAMPADO FLORAL BLANCO,1,202,202
NTC-000370,NOT-006447,1,2024-06-14,MUY-0035,FALDA DE CORTE RECTO BLANCO,1,298,298
NTC-000371,NOT-006452,1,2024-06-14,GIL-0023,TOP OVERSIZE BURDEOS,1,380,380
NTC-000372,NOT-006480,1,2024-06-14,AVA-0045,CAMISA AJUSTADO BURDEOS,1,164,164
NTC-000373,NOT-006487,1,2024-06-15,MIC-0144,TOP DE TEJIDO DENIM LILA,1,263,263
NTC-000374,NOT-006497,1,2024-06-15,ACT-0125,CARDIGAN CON BOTONES FRONTALES BLANCO,1,257,257
NTC-000375,NOT-006504,1,2024-06-15,ACT-0150,CARDIGAN DE LINO AZUL CIELO,1,82,82
NTC-000376,NOT-006505,1,2024-06-15,TOP-0039,CAMISA PLISADO AZUL CIELO,1,310,310
NTC-000377,NOT-006508,1,2024-06-15,AJL-0046,PANTALON ACANALADO GRIS JASPE,1,215,215
NTC-000378,NOT-006542,1,2024-06-16,AMB-0091,BLUSA OVERSIZE NEGRO,1,119,119
NTC-000379,NOT-006543,1,2024-06-16,LOT-0039,FALDA MANGA OBISPO LILA,1,316,316
NTC-000380,NOT-006543,1,2024-06-16,AVA-0038,BLUSA OVERSIZE AZUL MARINO,1,160,160
NTC-000381,NOT-006554,1,2024-06-16,TIM-0023,SHORT DE LINO BLANCO,1,195,195
NTC-000382,NOT-006559,1,2024-06-16,ACT-0146,SHORT CON OLANES CREMA,1,128,128
NTC-000383,NOT-006573,1,2024-06-17,MIN-0120,CROP TOP SATINADO MOSTAZA,2,228,456
NTC-000384,NOT-006574,1,2024-06-17,MIC-0148,SHORT CON CUELLO EN V TERRACOTA,1,160,160
NTC-000385,NOT-006585,1,2024-06-17,GIL-0005,PANTALON CON LAZADA BLANCO,1,296,296
NTC-000386,NOT-006616,1,2024-06-17,LIZ-0061,SHORT CON OLANES AZUL MARINO,1,488,488
NTC-000387,NOT-006625,1,2024-06-18,SAN-0111,CAMISA CON LAZADA BEIGE,1,245,245
NTC-000388,NOT-006646,1,2024-06-18,GLA-0068,VESTIDO DE ENCAJE VERDE ESMERALDA,1,225,225
NTC-000389,NOT-006648,1,2024-06-18,ACT-0152,CROP TOP AJUSTADO AZUL CIELO,1,147,147
NTC-000390,NOT-006685,1,2024-06-19,MIC-0141,ENTERIZO CON OLANES CREMA,1,194,194
NTC-000391,NOT-006703,1,2024-06-19,SAN-0112,CAMISA DE TEJIDO DENIM GRIS JASPE,1,292,292
NTC-000392,NOT-006712,1,2024-06-19,SHE-0069,ENTERIZO CON LAZADA MOSTAZA,1,206,206
NTC-000393,NOT-006739,1,2024-06-20,MIN-0120,CROP TOP SATINADO MOSTAZA,1,228,228
NTC-000394,NOT-006753,1,2024-06-20,SAN-0111,CAMISA CON LAZADA BEIGE,1,245,245
NTC-000395,NOT-006767,1,2024-06-21,HYF-0015,CAMISA CON OLANES NEGRO,1,347,347
NTC-000396,NOT-006781,1,2024-06-21,SHE-0075,CROP TOP CON ESTAMPADO FLORAL TERRACOTA,1,316,316
NTC-000397,NOT-006805,1,2024-06-21,PAP-0099,TOP CON CUELLO EN V NEGRO,1,378,378
NTC-000398,NOT-006812,1,2024-06-21,ACT-0061,BLUSA CON ESTAMPADO FLORAL AZUL MARINO,1,286,286
NTC-000399,NOT-006822,1,2024-06-22,AJL-0041,VESTIDO CON ESTAMPADO FLORAL CREMA,1,212,212
NTC-000400,NOT-006831,1,2024-06-22,LIZ-0061,SHORT CON OLANES AZUL MARINO,1,488,488
NTC-000401,NOT-006855,1,2024-06-22,ACG-0080,CAMISA DE ENCAJE BURDEOS,1,225,225
NTC-000402,NOT-006894,1,2024-06-23,BET-0029,PANTALON CON BOTONES FRONTALES VERDE ESMERALDA,1,248,248
NTC-000403,NOT-006902,1,2024-06-24,ACT-0153,CROP TOP SATINADO VERDE ESMERALDA,1,293,293
NTC-000404,NOT-006906,1,2024-06-24,TIM-0023,SHORT DE LINO BLANCO,1,195,195
NTC-000405,NOT-006923,1,2024-06-24,HYF-0020,PANTALON CON CUELLO EN V BURDEOS,1,310,310
NTC-000406,NOT-006929,1,2024-06-24,ACT-0153,CROP TOP SATINADO VERDE ESMERALDA,1,293,293
NTC-000407,NOT-006929,1,2024-06-24,ZEN-0030,ENTERIZO AJUSTADO BLANCO,1,317,317
NTC-000408,NOT-006945,1,2024-06-24,PAP-0104,ENTERIZO CON ESTAMPADO FLORAL TERRACOTA,1,336,336
NTC-000409,NOT-006946,1,2024-06-24,GIL-0024,PANTALON MANGA OBISPO VERDE ESMERALDA,1,300,300
NTC-000410,NOT-006950,1,2024-06-25,MIN-0117,ENTERIZO CON BORDADO SUIZO AZUL MARINO,1,123,123
NTC-000411,NOT-007031,1,2024-06-26,TIM-0025,VESTIDO CON ESTAMPADO FLORAL CREMA,1,286,286
NTC-000412,NOT-007069,1,2024-06-27,SAN-0115,CARDIGAN CON CUELLO EN V AZUL MARINO,1,173,173
NTC-000413,NOT-007084,1,2024-06-28,NEW-0003,PANTALON CON BORDADO SUIZO AZUL CIELO,1,218,218
NTC-000414,NOT-007118,1,2024-06-28,LEE-0046,CARDIGAN CON OLANES MOSTAZA,1,475,475
NTC-000415,NOT-007174,1,2024-07-03,MIT-0032,VESTIDO CON LAZADA TERRACOTA,1,202,202
NTC-000416,NOT-007175,1,2024-07-03,MIN-0093,ENTERIZO OVERSIZE CREMA,1,182,182
NTC-000417,NOT-007176,1,2024-07-03,MIN-0083,CROP TOP DE TEJIDO DENIM TERRACOTA,1,137,137
NTC-000418,NOT-007180,1,2024-07-03,EST-0004,BLUSA SATINADO BURDEOS,1,186,186
NTC-000419,NOT-007226,1,2024-07-05,MIC-0172,FALDA ACANALADO CREMA,1,133,133
NTC-000420,NOT-007241,1,2024-07-05,ONT-0082,SHORT DE CORTE RECTO GRIS JASPE,1,352,352
NTC-000421,NOT-007273,1,2024-07-06,DAN-0015,VESTIDO CON ESTAMPADO FLORAL BEIGE,1,257,257
NTC-000422,NOT-007294,1,2024-07-06,MIN-0134,SHORT AJUSTADO TERRACOTA,1,143,143
NTC-000423,NOT-007303,1,2024-07-07,ONE-0018,PANTALON ACANALADO AZUL CIELO,1,509,509
NTC-000424,NOT-007320,1,2024-07-07,LOP-0077,ENTERIZO OVERSIZE NEGRO,1,173,173
NTC-000425,NOT-007321,1,2024-07-07,MIC-0068,TOP CON BORDADO SUIZO AZUL MARINO,1,278,278
NTC-000426,NOT-007345,1,2024-07-07,LOP-0071,VESTIDO OVERSIZE TERRACOTA,1,129,129
NTC-000427,NOT-007399,1,2024-07-08,GIL-0009,TOP DE LINO LILA,1,332,332
NTC-000428,NOT-007417,1,2024-07-08,AMB-0102,VESTIDO ACANALADO LILA,1,147,147
NTC-000429,NOT-007417,1,2024-07-08,MIC-0177,CARDIGAN SATINADO NEGRO,1,189,189
NTC-000430,NOT-007418,1,2024-07-08,MIC-0173,PANTALON CON CUELLO EN V BLANCO,1,138,138
NTC-000431,NOT-007431,1,2024-07-08,MIC-0172,FALDA ACANALADO CREMA,1,133,133
NTC-000432,NOT-007455,1,2024-07-08,GAL-0008,FALDA CON LAZADA BLANCO,1,182,182
NTC-000433,NOT-007495,1,2024-07-09,ACT-0115,ENTERIZO CON BORDADO SUIZO AZUL CIELO,1,258,258
NTC-000434,NOT-007523,1,2024-07-09,ONT-0079,FALDA DE ENCAJE AZUL CIELO,1,441,441
NTC-000435,NOT-007534,1,2024-07-09,EDI-0046,CROP TOP CON LAZADA BEIGE,1,335,335
NTC-000436,NOT-007549,1,2024-07-10,OVI-0105,CROP TOP OVERSIZE TERRACOTA,1,350,350
NTC-000437,NOT-007556,1,2024-07-10,MIC-0165,SHORT PLISADO LILA,1,145,145
NTC-000438,NOT-007556,1,2024-07-10,ACT-0115,ENTERIZO CON BORDADO SUIZO AZUL CIELO,1,258,258
NTC-000439,NOT-007565,1,2024-07-10,ACT-0028,SHORT DE LINO BURDEOS,1,248,248
NTC-000440,NOT-007639,1,2024-07-11,ZEN-0045,PANTALON CON ESTAMPADO FLORAL GRIS JASPE,1,201,201
NTC-000441,NOT-007670,1,2024-07-12,ACT-0184,CAMISA MANGA OBISPO AZUL MARINO,1,128,128
NTC-000442,NOT-007678,1,2024-07-12,MIC-0167,VESTIDO SATINADO BEIGE,1,162,162
NTC-000443,NOT-007697,1,2024-07-13,ACT-0178,FALDA CON LAZADA GRIS JASPE,1,294,294
NTC-000444,NOT-007708,1,2024-07-13,IJO-0050,FALDA MANGA OBISPO AZUL CIELO,1,245,245
NTC-000445,NOT-007723,1,2024-07-13,ONT-0080,SHORT AJUSTADO AZUL MARINO,1,440,440
NTC-000446,NOT-007748,1,2024-07-14,WIL-0026,ENTERIZO CON CUELLO EN V BLANCO,1,273,273
NTC-000447,NOT-007764,1,2024-07-14,LOT-0124,ENTERIZO DE TEJIDO DENIM ROSA PASTEL,1,218,218
NTC-000448,NOT-007819,1,2024-07-16,VIN-0027,SHORT DE TEJIDO DENIM BEIGE,1,487,487
NTC-000449,NOT-007854,1,2024-07-16,MIC-0165,SHORT PLISADO LILA,1,145,145
NTC-000450,NOT-007859,1,2024-07-16,LOP-0073,TOP CON OLANES BURDEOS,1,280,280
NTC-000451,NOT-007862,1,2024-07-17,LEE-0069,CROP TOP DE ENCAJE BEIGE,1,578,578
NTC-000452,NOT-007886,1,2024-07-17,LOT-0061,CARDIGAN OVERSIZE VERDE ESMERALDA,1,238,238
NTC-000453,NOT-007892,1,2024-07-17,VIN-0060,BLUSA DE ENCAJE ROSA PASTEL,1,410,410
NTC-000454,NOT-007911,1,2024-07-18,BLA-0049,TOP OVERSIZE GRIS JASPE,1,214,214
NTC-000455,NOT-007918,1,2024-07-18,ACT-0179,BLUSA PLISADO NEGRO,1,346,346
NTC-000456,NOT-007935,1,2024-07-18,AVA-0049,BLUSA ACANALADO MOSTAZA,1,197,197
NTC-000457,NOT-007951,1,2024-07-19,ACT-0180,CROP TOP OVERSIZE GRIS JASPE,1,149,149
NTC-000458,NOT-007969,1,2024-07-19,MIN-0143,CARDIGAN DE LINO MOSTAZA,1,198,198
NTC-000459,NOT-007972,1,2024-07-19,LOP-0070,CROP TOP CON BORDADO SUIZO AZUL MARINO,1,189,189
NTC-000460,NOT-007996,1,2024-07-20,ACG-0064,CROP TOP SATINADO AZUL CIELO,1,203,203
NTC-000461,NOT-008003,1,2024-07-20,MIC-0169,TOP CON BORDADO SUIZO GRIS JASPE,1,125,125
NTC-000462,NOT-008030,1,2024-07-20,EDI-0046,CROP TOP CON LAZADA BEIGE,1,335,335
NTC-000463,NOT-008056,1,2024-07-21,BET-0035,SHORT OVERSIZE CREMA,1,305,305
NTC-000464,NOT-008077,1,2024-07-21,IRI-0011,BLUSA CON BOTONES FRONTALES BLANCO,1,168,168
NTC-000465,NOT-008129,1,2024-07-22,PAP-0072,CARDIGAN DE CORTE RECTO BURDEOS,1,346,346
NTC-000466,NOT-008146,1,2024-07-23,IRI-0064,BLUSA DE CORTE RECTO GRIS JASPE,1,167,167
NTC-000467,NOT-008150,1,2024-07-23,IJO-0048,CARDIGAN AJUSTADO AZUL MARINO,1,293,293
NTC-000468,NOT-008184,1,2024-07-23,LIZ-0046,BLUSA DE TEJIDO DENIM BEIGE,1,149,149
NTC-000469,NOT-008190,1,2024-07-23,OVI-0105,CROP TOP OVERSIZE TERRACOTA,1,350,350
NTC-000470,NOT-008215,1,2024-07-24,IRI-0070,CARDIGAN OVERSIZE AZUL CIELO,1,202,202
NTC-000471,NOT-008239,1,2024-07-25,AMB-0102,VESTIDO ACANALADO LILA,1,147,147
NTC-000472,NOT-008242,1,2024-07-25,LOP-0076,CROP TOP CON ESTAMPADO FLORAL ROSA PASTEL,1,303,303
NTC-000473,NOT-008280,1,2024-07-25,PAP-0065,ENTERIZO CON CUELLO EN V VERDE ESMERALDA,1,382,382
NTC-000474,NOT-008291,1,2024-07-26,MIN-0135,PANTALON CON LAZADA CREMA,1,128,128
NTC-000475,NOT-008293,1,2024-07-26,ACT-0034,SHORT DE CORTE RECTO GRIS JASPE,1,332,332
NTC-000476,NOT-008328,1,2024-07-26,MIN-0093,ENTERIZO OVERSIZE CREMA,1,182,182
NTC-000477,NOT-008384,1,2024-07-28,MIC-0175,PANTALON AJUSTADO BLANCO,1,212,212
NTC-000478,NOT-008414,1,2024-08-01,BLA-0050,CAMISA CON CUELLO EN V GRIS JASPE,1,220,220
NTC-000479,NOT-008421,1,2024-08-01,INV-0011,FALDA CON OLANES AZUL MARINO,1,249,249
NTC-000480,NOT-008429,1,2024-08-02,LOR-0008,SHORT CON LAZADA AZUL CIELO,1,383,383
NTC-000481,NOT-008435,1,2024-08-02,MIC-0029,BLUSA MANGA OBISPO AZUL CIELO,1,186,186
NTC-000482,NOT-008471,1,2024-08-05,NAA-0002,CARDIGAN ACANALADO NEGRO,1,290,290
NTC-000483,NOT-008502,1,2024-08-06,MIC-0192,VESTIDO CON BOTONES FRONTALES AZUL CIELO,1,206,206
NTC-000484,NOT-008516,1,2024-08-06,PAP-0103,FALDA DE LINO AZUL CIELO,1,408,408
NTC-000485,NOT-008531,1,2024-08-06,GAL-0071,FALDA CON BOTONES FRONTALES TERRACOTA,1,282,282
