folio,sku,descripcion,cantidad,precio_unitario,impuesto,descuento,subtotal,importe,fecha,registro_nombre,usuario_autorizo_nombre,marca
PO-000024,ONT-0012,CROP TOP OVERSIZE LILA,15,431,16,0,6465,7499.4,2024-01-05,USUARIO1,ADMIN1,ONTWELFTH
PO-000024,ONT-0013,ENTERIZO CON LAZADA BLANCO,12,401,16,0,4812,5581.92,2024-01-05,USUARIO1,ADMIN1,ONTWELFTH
PO-000024,ONT-0014,CROP TOP ACANALADO CREMA,15,410,16,0,6150,7134,2024-01-05,USUARIO1,ADMIN1,ONTWELFTH
PO-000025,WIL-0001,VESTIDO CON BOTONES FRONTALES LILA,9,216,16,0,1944,2255.04,2024-01-05,USUARIO1,ADMIN1,WILL B
PO-000025,WIL-0002,SHORT PLISADO VERDE ESMERALDA,9,223,16,0,2007,2328.12,2024-01-05,USUARIO1,ADMIN1,WILL B
PO-000025,WIL-0003,VESTIDO CON CUELLO EN V BEIGE,12,237,16,0,2844,3299.04,2024-01-05,USUARIO1,ADMIN1,WILL B
PO-000025,WIL-0004,SHORT DE ENCAJE VERDE ESMERALDA,9,219,16,0,1971,2286.36,2024-01-05,USUARIO1,ADMIN1,WILL B
PO-000025,WIL-0005,FALDA CON LAZADA AZUL MARINO,12,227,16,0,2724,3159.84,2024-01-05,USUARIO1,ADMIN1,WILL B
PO-000026,CAM-0001,CARDIGAN CON CUELLO EN V GRIS JASPE,9,434,16,0,3906,4530.96,2024-01-05,USUARIO1,ADMIN1,CAMEO
PO-000026,CAM-0002,SHORT DE LINO ROSA PASTEL,9,411,16,0,3699,4290.84,2024-01-05,USUARIO1,ADMIN1,CAMEO
PO-000026,CAM-0003,FALDA MANGA OBISPO AZUL MARINO,9,448,16,0,4032,4677.12,2024-01-05,USUARIO1,ADMIN1,CAMEO
PO-000026,CAM-0004,VESTIDO CON BORDADO SUIZO LILA,12,233,16,0,2796,3243.36,2024-01-05,USUARIO1,ADMIN1,CAMEO
PO-000026,CAM-0005,VESTIDO DE ENCAJE LILA,9,372,16,0,3348,3883.68,2024-01-05,USUARIO1,ADMIN1,CAMEO
PO-000026,CAM-0006,CROP TOP CON BOTONES FRONTALES NEGRO,12,433,16,0,5196,6027.36,2024-01-05,USUARIO1,ADMIN1,CAMEO
PO-000027,IJO-0001,BLUSA CON LAZADA LILA,21,184,16,0,3864,4482.24,2024-01-05,USUARIO1,ADMIN1,IJOAH
PO-000027,IJO-0002,FALDA DE TEJIDO DENIM GRIS JASPE,21,296,16,0,6216,7210.56,2024-01-05,USUARIO1,ADMIN1,IJOAH
PO-000027,IJO-0003,CARDIGAN CON LAZADA VERDE ESMERALDA,21,158,16,0,3318,3848.88,2024-01-05,USUARIO1,ADMIN1,IJOAH
PO-000027,IJO-0004,SHORT CON BOTONES FRONTALES GRIS JASPE,21,160,16,0,3360,3897.6,2024-01-05,USUARIO1,ADMIN1,IJOAH
PO-000027,IJO-0005,SHORT ACANALADO LILA,21,166,16,0,3486,4043.76,2024-01-05,USUARIO1,ADMIN1,IJOAH
PO-000027,IJO-0006,PANTALON CON CUELLO EN V BEIGE,21,169,16,0,3549,4116.84,2024-01-05,USUARIO1,ADMIN1,IJOAH
PO-000027,IJO-0007,ENTERIZO DE ENCAJE AZUL CIELO,21,235,16,0,4935,5724.6,2024-01-05,USUARIO1,ADMIN1,IJOAH
PO-000027,IJO-0008,TOP CON ESTAMPADO FLORAL AZUL CIELO,21,250,16,0,5250,6090,2024-01-05,USUARIO1,ADMIN1,IJOAH
PO-000028,ROL-0001,VESTIDO MANGA OBISPO BEIGE,9,235,16,0,2115,2453.4,2024-01-05,USUARIO1,ADMIN1,ROLYPOLY
PO-000028,ROL-0002,SHORT DE ENCAJE LILA,12,213,16,0,2556,2964.96,2024-01-05,USUARIO1,ADMIN1,ROLYPOLY
PO-000028,ROL-0003,CROP TOP CON CUELLO EN V NEGRO,9,241,16,0,2169,2516.04,2024-01-05,USUARIO1,ADMIN1,ROLYPOLY
PO-000028,ROL-0004,ENTERIZO MANGA OBISPO CREMA,12,209,16,0,2508,2909.28,2024-01-05,USUARIO1,ADMIN1,ROLYPOLY
PO-000029,LOV-0001,CROP TOP PLISADO CREMA,9,155,16,0,1395,1618.2,2024-01-05,USUARIO1,ADMIN1,LOVE
PO-000029,LOV-0002,CAMISA DE TEJIDO DENIM AZUL MARINO,9,76,16,0,684,793.44,2024-01-05,USUARIO1,ADMIN1,LOVE
PO-000029,LOV-0003,VESTIDO OVERSIZE CREMA,9,81,16,0,729,845.64,2024-01-05,USUARIO1,ADMIN1,LOVE
PO-000029,LOV-0004,VESTIDO SATINADO MOSTAZA,12,140,16,0,1680,1948.8,2024-01-05,USUARIO1,ADMIN1,LOVE
PO-000029,LOV-0005,CAMISA CON BORDADO SUIZO AZUL CIELO,9,170,16,0,1530,1774.8,2024-01-05,USUARIO1,ADMIN1,LOVE
PO-000029,LOV-0006,BLUSA AJUSTADO VERDE ESMERALDA,12,178,16,0,2136,2477.76,2024-01-05,USUARIO1,ADMIN1,LOVE
PO-000030,LOL-0001,CROP TOP CON LAZADA VERDE ESMERALDA,12,210,16,0,2520,2923.2,2024-01-05,USUARIO1,ADMIN1,LOLA
PO-000030,LOL-0002,TOP DE ENCAJE AZUL MARINO,9,217,16,0,1953,2265.48,2024-01-05,USUARIO1,ADMIN1,LOLA
PO-000030,LOL-0003,VESTIDO CON CUELLO EN V BEIGE,12,213,16,0,2556,2964.96,2024-01-05,USUARIO1,ADMIN1,LOLA
PO-000031,VER-0001,CAMISA DE CORTE RECTO TERRACOTA,9,239,16,0,2151,2495.16,2024-01-05,USUARIO1,ADMIN1,VERYJ
PO-000031,VER-0002,CROP TOP CON BORDADO SUIZO VERDE ESMERALDA,9,247,16,0,2223,2578.68,2024-01-05,USUARIO1,ADMIN1,VERYJ
PO-000032,LOT-0001,CARDIGAN MANGA OBISPO BLANCO,39,169,16,0,6591,7645.56,2024-01-05,USUARIO1,ADMIN1,LOVE TREE
PO-000032,LOT-0002,PANTALON CON BOTONES FRONTALES GRIS JASPE,39,193,16,0,7527,8731.32,2024-01-05,USUARIO1,ADMIN1,LOVE TREE
PO-000032,LOT-0003,CAMISA CON LAZADA TERRACOTA,39,183,16,0,7137,8278.92,2024-01-05,USUARIO1,ADMIN1,LOVE TREE
PO-000032,LOT-0004,TOP SATINADO BURDEOS,39,168,16,0,6552,7600.32,2024-01-05,USUARIO1,ADMIN1,LOVE TREE
PO-000032,LOT-0005,CROP TOP ACANALADO LILA,39,144,16,0,5616,6514.56,2024-01-05,USUARIO1,ADMIN1,LOVE TREE
PO-000032,LOT-0006,BLUSA SATINADO BURDEOS,39,137,16,0,5343,6197.88,2024-01-05,USUARIO1,ADMIN1,LOVE TREE
PO-000032,LOT-0007,SHORT OVERSIZE AZUL MARINO,42,246,16,0,10332,11985.12,2024-01-05,USUARIO1,ADMIN1,LOVE TREE
PO-000033,TOP-0001,FALDA CON OLANES BURDEOS,12,236,16,0,2832,3285.12,2024-01-05,USUARIO1,ADMIN1,TOP CHIC
PO-000033,TOP-0002,CARDIGAN CON BOTONES FRONTALES VERDE ESMERALDA,9,254,16,0,2286,2651.76,2024-01-05,USUARIO1,ADMIN1,TOP CHIC
PO-000033,TOP-0003,PANTALON DE LINO TERRACOTA,12,272,16,0,3264,3786.24,2024-01-05,USUARIO1,ADMIN1,TOP CHIC
PO-000034,AZU-0001,FALDA CON BOTONES FRONTALES AZUL MARINO,12,320,16,0,3840,4454.4,2024-01-05,USUARIO1,ADMIN1,AZURA
PO-000034,AZU-0002,CAMISA CON BORDADO SUIZO VERDE ESMERALDA,9,318,16,0,2862,3319.92,2024-01-05,USUARIO1,ADMIN1,AZURA
PO-000034,AZU-0003,CARDIGAN CON BORDADO SUIZO BLANCO,12,341,16,0,4092,4746.72,2024-01-05,USUARIO1,ADMIN1,AZURA
PO-000035,TRE-0001,CAMISA CON LAZADA TERRACOTA,9,141,16,0,1269,1472.04,2024-01-06,USUARIO1,ADMIN1,TREND STYLES
PO-000035,TRE-0002,CAMISA PLISADO LILA,9,140,16,0,1260,1461.6,2024-01-06,USUARIO1,ADMIN1,TREND STYLES
PO-000036,IRI-0001,CAMISA CON LAZADA AZUL MARINO,9,187,16,0,1683,1952.28,2024-01-06,USUARIO1,ADMIN1,IRIS
PO-000036,IRI-0002,ENTERIZO PLISADO GRIS JASPE,9,162,16,0,1458,1691.28,2024-01-06,USUARIO1,ADMIN1,IRIS
PO-000036,IRI-0003,BLUSA CON BORDADO SUIZO LILA,9,153,16,0,1377,1597.32,2024-01-06,USUARIO1,ADMIN1,IRIS
PO-000036,IRI-0004,SHORT DE ENCAJE ROSA PASTEL,9,153,16,0,1377,1597.32,2024-01-06,USUARIO1,ADMIN1,IRIS
PO-000036,IRI-0005,CROP TOP CON OLANES MOSTAZA,9,190,16,0,1710,1983.6,2024-01-06,USUARIO1,ADMIN1,IRIS
PO-000036,IRI-0006,CROP TOP CON CUELLO EN V NEGRO,9,159,16,0,1431,1659.96,2024-01-06,USUARIO1,ADMIN1,IRIS
PO-000036,IRI-0007,FALDA DE LINO AZUL CIELO,9,138,16,0,1242,1440.72,2024-01-06,USUARIO1,ADMIN1,IRIS
PO-000036,IRI-0008,ENTERIZO DE CORTE RECTO CREMA,9,159,16,0,1431,1659.96,2024-01-06,USUARIO1,ADMIN1,IRIS
PO-000036,IRI-0009,TOP ACANALADO MOSTAZA,12,168,16,0,2016,2338.56,2024-01-06,USUARIO1,ADMIN1,IRIS
PO-000037,PAP-0001,CARDIGAN DE CORTE RECTO NEGRO,15,184,16,0,2760,3201.6,2024-01-06,USUARIO1,ADMIN1,PAPERMOON
PO-000037,PAP-0002,ENTERIZO DE LINO GRIS JASPE,15,247,16,0,3705,4297.8,2024-01-06,USUARIO1,ADMIN1,PAPERMOON
PO-000037,PAP-0003,CROP TOP ACANALADO LILA,18,140,16,0,2520,2923.2,2024-01-06,USUARIO1,ADMIN1,PAPERMOON
PO-000037,PAP-0004,ENTERIZO MANGA OBISPO NEGRO,15,272,16,0,4080,4732.8,2024-01-06,USUARIO1,ADMIN1,PAPERMOON
PO-000037,PAP-0005,TOP CON ESTAMPADO FLORAL NEGRO,18,343,16,0,6174,7161.84,2024-01-06,USUARIO1,ADMIN1,PAPERMOON
PO-000037,PAP-0006,PANTALON CON BORDADO SUIZO AZUL MARINO,18,370,16,0,6660,7725.6,2024-01-06,USUARIO1,ADMIN1,PAPERMOON
PO-000037,PAP-0007,CARDIGAN PLISADO VERDE ESMERALDA,15,227,16,0,3405,3949.8,2024-01-06,USUARIO1,ADMIN1,PAPERMOON
PO-000037,PAP-0008,CROP TOP PLISADO NEGRO,18,217,16,0,3906,4530.96,2024-01-06,USUARIO1,ADMIN1,PAPERMOON
PO-000037,PAP-0009,TOP CON OLANES ROSA PASTEL,18,209,16,0,3762,4363.92,2024-01-06,USUARIO1,ADMIN1,PAPERMOON
PO-000037,PAP-0010,CARDIGAN PLISADO VERDE ESMERALDA,15,354,16,0,5310,6159.6,2024-01-06,USUARIO1,ADMIN1,PAPERMOON
PO-000037,PAP-0011,CAMISA PLISADO AZUL CIELO,18,166,16,0,2988,3466.08,2024-01-06,USUARIO1,ADMIN1,PAPERMOON
PO-000038,COL-0001,CROP TOP CON ESTAMPADO FLORAL GRIS JASPE,9,206,16,0,1854,2150.64,2024-01-06,USUARIO1,ADMIN1,COLETTE
PO-000038,COL-0002,CARDIGAN MANGA OBISPO BEIGE,9,206,16,0,1854,2150.64,2024-01-06,USUARIO1,ADMIN1,COLETTE
PO-000039,CIS-0001,ENTERIZO ACANALADO ROSA PASTEL,9,215,16,0,1935,2244.6,2024-01-06,USUARIO1,ADMIN1,CI SONO CORDUROY
PO-000039,CIS-0002,PANTALON SATINADO GRIS JASPE,9,214,16,0,1926,2234.16,2024-01-06,USUARIO1,ADMIN1,CI SONO CORDUROY
PO-000040,GAL-0001,SHORT MANGA OBISPO VERDE ESMERALDA,15,150,16,0,2250,2610,2024-01-06,USUARIO1,ADMIN1,GALITA
PO-000040,GAL-0002,TOP DE CORTE RECTO TERRACOTA,15,131,16,0,1965,2279.4,2024-01-06,USUARIO1,ADMIN1,GALITA
PO-000040,GAL-0003,ENTERIZO CON LAZADA BURDEOS,15,372,16,0,5580,6472.8,2024-01-06,USUARIO1,ADMIN1,GALITA
PO-000040,GAL-0004,TOP DE ENCAJE GRIS JASPE,15,392,16,0,5880,6820.8,2024-01-06,USUARIO1,ADMIN1,GALITA
PO-000040,GAL-0005,CARDIGAN DE ENCAJE AZUL CIELO,15,375,16,0,5625,6525,2024-01-06,USUARIO1,ADMIN1,GALITA
PO-000040,GAL-0006,PANTALON ACANALADO MOSTAZA,15,148,16,0,2220,2575.2,2024-01-06,USUARIO1,ADMIN1,GALITA
PO-000040,GAL-0007,TOP AJUSTADO BURDEOS,15,356,16,0,5340,6194.4,2024-01-06,USUARIO1,ADMIN1,GALITA
PO-000040,GAL-0008,FALDA CON LAZADA BLANCO,15,140,16,0,2100,2436,2024-01-06,USUARIO1,ADMIN1,GALITA
PO-000040,GAL-0009,BLUSA CON BOTONES FRONTALES BLANCO,15,264,16,0,3960,4593.6,2024-01-06,USUARIO1,ADMIN1,GALITA
PO-000040,GAL-0010,SHORT CON LAZADA TERRACOTA,15,351,16,0,5265,6107.4,2024-01-06,USUARIO1,ADMIN1,GALITA
PO-000040,GAL-0011,ENTERIZO DE CORTE RECTO BLANCO,15,154,16,0,2310,2679.6,2024-01-06,USUARIO1,ADMIN1,GALITA
PO-000040,GAL-0012,FALDA CON BORDADO SUIZO MOSTAZA,18,154,16,0,2772,3215.52,2024-01-06,USUARIO1,ADMIN1,GALITA
PO-000041,MIL-0001,CARDIGAN DE TEJIDO DENIM VERDE ESMERALDA,12,212,16,0,2544,2951.04,2024-01-06,USUARIO1,ADMIN1,MILK & HONEY
PO-000041,MIL-0002,ENTERIZO CON LAZADA BURDEOS,12,221,16,0,2652,3076.32,2024-01-06,USUARIO1,ADMIN1,MILK & HONEY
PO-000041,MIL-0003,CARDIGAN MANGA OBISPO BLANCO,12,205,16,0,2460,2853.6,2024-01-06,USUARIO1,ADMIN1,MILK & HONEY
PO-000041,MIL-0004,CROP TOP DE LINO NEGRO,12,249,16,0,2988,3466.08,2024-01-06,USUARIO1,ADMIN1,MILK & HONEY
PO-000041,MIL-0005,CROP TOP CON CUELLO EN V AZUL MARINO,12,167,16,0,2004,2324.64,2024-01-06,USUARIO1,ADMIN1,MILK & HONEY
PO-000041,MIL-0006,BLUSA CON OLANES BLANCO,12,212,16,0,2544,2951.04,2024-01-06,USUARIO1,ADMIN1,MILK & HONEY
PO-000041,MIL-0007,PANTALON DE ENCAJE BLANCO,12,232,16,0,2784,3229.44,2024-01-06,USUARIO1,ADMIN1,MILK & HONEY
PO-000041,MIL-0008,PANTALON ACANALADO GRIS JASPE,12,209,16,0,2508,2909.28,2024-01-06,USUARIO1,ADMIN1,MILK & HONEY
PO-000041,MIL-0009,CAMISA CON BORDADO SUIZO LILA,12,175,16,0,2100,2436,2024-01-06,USUARIO1,ADMIN1,MILK & HONEY
PO-000042,LEE-0001,BLUSA DE ENCAJE NEGRO,12,486,16,0,5832,6765.12,2024-01-06,USUARIO1,ADMIN1,LEENA
PO-000042,LEE-0002,CAMISA OVERSIZE ROSA PASTEL,12,376,16,0,4512,5233.92,2024-01-06,USUARIO1,ADMIN1,LEENA
PO-000042,LEE-0003,CROP TOP AJUSTADO NEGRO,12,294,16,0,3528,4092.48,2024-01-06,USUARIO1,ADMIN1,LEENA
PO-000042,LEE-0004,ENTERIZO DE TEJIDO DENIM CREMA,15,391,16,0,5865,6803.4,2024-01-06,USUARIO1,ADMIN1,LEENA
PO-000042,LEE-0005,BLUSA DE TEJIDO DENIM AZUL MARINO,15,222,16,0,3330,3862.8,2024-01-06,USUARIO1,ADMIN1,LEENA
PO-000042,LEE-0006,CROP TOP MANGA OBISPO ROSA PASTEL,12,293,16,0,3516,4078.56,2024-01-06,USUARIO1,ADMIN1,LEENA
PO-000042,LEE-0007,CROP TOP DE TEJIDO DENIM BEIGE,15,247,16,0,3705,4297.8,2024-01-06,USUARIO1,ADMIN1,LEENA
PO-000043,MIA-0001,CARDIGAN SATINADO NEGRO,12,182,16,0,2184,2533.44,2024-01-06,USUARIO1,ADMIN1,MIASMIAS
PO-000043,MIA-0002,CARDIGAN DE TEJIDO DENIM BLANCO,12,182,16,0,2184,2533.44,2024-01-06,USUARIO1,ADMIN1,MIASMIAS
PO-000044,SAN-0001,BLUSA CON ESTAMPADO FLORAL BURDEOS,9,223,16,0,2007,2328.12,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0002,TOP DE TEJIDO DENIM AZUL MARINO,9,134,16,0,1206,1398.96,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0003,CROP TOP DE CORTE RECTO MOSTAZA,9,252,16,0,2268,2630.88,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0004,VESTIDO MANGA OBISPO AZUL CIELO,9,140,16,0,1260,1461.6,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0005,TOP SATINADO BURDEOS,9,295,16,0,2655,3079.8,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0006,ENTERIZO CON OLANES LILA,9,114,16,0,1026,1190.16,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0007,FALDA CON OLANES BURDEOS,9,250,16,0,2250,2610,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0008,PANTALON CON ESTAMPADO FLORAL BLANCO,9,191,16,0,1719,1994.04,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0009,CROP TOP CON LAZADA NEGRO,9,222,16,0,1998,2317.68,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0010,PANTALON DE LINO CREMA,9,121,16,0,1089,1263.24,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0011,BLUSA DE ENCAJE BEIGE,9,271,16,0,2439,2829.24,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0012,CARDIGAN DE CORTE RECTO CREMA,9,252,16,0,2268,2630.88,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0013,PANTALON SATINADO AZUL MARINO,12,210,16,0,2520,2923.2,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0014,FALDA SATINADO VERDE ESMERALDA,9,179,16,0,1611,1868.76,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000044,SAN-0015,FALDA CON BOTONES FRONTALES AZUL MARINO,12,306,16,0,3672,4259.52,2024-01-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000045,DOU-0001,BLUSA OVERSIZE AZUL CIELO,12,196,16,0,2352,2728.32,2024-01-06,USUARIO1,ADMIN1,DOUBLE ZERO
PO-000045,DOU-0002,TOP ACANALADO CREMA,9,199,16,0,1791,2077.56,2024-01-06,USUARIO1,ADMIN1,DOUBLE ZERO
PO-000045,DOU-0003,TOP SATINADO AZUL MARINO,12,191,16,0,2292,2658.72,2024-01-06,USUARIO1,ADMIN1,DOUBLE ZERO
PO-000046,MIS-0001,CARDIGAN DE ENCAJE VERDE ESMERALDA,9,260,16,0,2340,2714.4,2024-01-06,USUARIO1,ADMIN1,MISTYROSE
PO-000046,MIS-0002,TOP AJUSTADO BURDEOS,9,250,16,0,2250,2610,2024-01-06,USUARIO1,ADMIN1,MISTYROSE
PO-000047,MIC-0028,ENTERIZO CON BOTONES FRONTALES AZUL MARINO,57,176,16,0,10032,11637.12,2024-02-04,USUARIO1,ADMIN1,MICHEL
PO-000047,MIC-0029,BLUSA MANGA OBISPO AZUL CIELO,57,143,16,0,8151,9455.16,2024-02-04,USUARIO1,ADMIN1,MICHEL
PO-000047,MIC-0030,CAMISA ACANALADO GRIS JASPE,57,131,16,0,7467,8661.72,2024-02-04,USUARIO1,ADMIN1,MICHEL
PO-000047,MIC-0031,SHORT MANGA OBISPO ROSA PASTEL,57,204,16,0,11628,13488.48,2024-02-04,USUARIO1,ADMIN1,MICHEL
PO-000047,MIC-0032,TOP ACANALADO BEIGE,57,258,16,0,14706,17058.96,2024-02-04,USUARIO1,ADMIN1,MICHEL
PO-000047,MIC-0033,CROP TOP DE CORTE RECTO LILA,57,110,16,0,6270,7273.2,2024-02-04,USUARIO1,ADMIN1,MICHEL
PO-000047,MIC-0034,TOP DE ENCAJE TERRACOTA,60,103,16,0,6180,7168.8,2024-02-04,USUARIO1,ADMIN1,MICHEL
PO-000047,MIC-0035,BLUSA CON ESTAMPADO FLORAL VERDE ESMERALDA,60,139,16,0,8340,9674.4,2024-02-04,USUARIO1,ADMIN1,MICHEL
PO-000047,MIC-0036,VESTIDO DE LINO BURDEOS,57,187,16,0,10659,12364.44,2024-02-04,USUARIO1,ADMIN1,MICHEL
PO-000047,MIC-0037,CAMISA DE LINO TERRACOTA,60,109,16,0,6540,7586.4,2024-02-04,USUARIO1,ADMIN1,MICHEL
PO-000047,MIC-0038,FALDA AJUSTADO AZUL CIELO,60,102,16,0,6120,7099.2,2024-02-04,USUARIO1,ADMIN1,MICHEL
PO-000047,MIC-0039,SHORT CON BOTONES FRONTALES BURDEOS,57,243,16,0,13851,16067.16,2024-02-04,USUARIO1,ADMIN1,MICHEL
PO-000047,MIC-0040,TOP CON LAZADA BEIGE,60,187,16,0,11220,13015.2,2024-02-04,USUARIO1,ADMIN1,MICHEL
PO-000048,BAM-0005,ENTERIZO CON LAZADA GRIS JASPE,9,536,16,0,4824,5595.84,2024-02-04,USUARIO1,ADMIN1,BAMBU
PO-000048,BAM-0006,CARDIGAN SATINADO BURDEOS,9,540,16,0,4860,5637.6,2024-02-04,USUARIO1,ADMIN1,BAMBU
PO-000048,BAM-0007,BLUSA DE ENCAJE GRIS JASPE,9,438,16,0,3942,4572.72,2024-02-04,USUARIO1,ADMIN1,BAMBU
PO-000048,BAM-0008,CAMISA DE ENCAJE TERRACOTA,12,497,16,0,5964,6918.24,2024-02-04,USUARIO1,ADMIN1,BAMBU
PO-000048,BAM-0009,VESTIDO CON BORDADO SUIZO CREMA,9,501,16,0,4509,5230.44,2024-02-04,USUARIO1,ADMIN1,BAMBU
PO-000048,BAM-0010,CROP TOP DE LINO CREMA,12,513,16,0,6156,7140.96,2024-02-04,USUARIO1,ADMIN1,BAMBU
PO-000049,AZU-0004,FALDA OVERSIZE GRIS JASPE,9,304,16,0,2736,3173.76,2024-02-04,USUARIO1,ADMIN1,AZURA
PO-000049,AZU-0005,PANTALON CON OLANES AZUL CIELO,9,378,16,0,3402,3946.32,2024-02-04,USUARIO1,ADMIN1,AZURA
PO-000049,AZU-0006,FALDA DE CORTE RECTO BEIGE,9,316,16,0,2844,3299.04,2024-02-04,USUARIO1,ADMIN1,AZURA
PO-000049,AZU-0007,PANTALON DE LINO LILA,9,359,16,0,3231,3747.96,2024-02-04,USUARIO1,ADMIN1,AZURA
PO-000049,AZU-0008,ENTERIZO OVERSIZE BEIGE,12,375,16,0,4500,5220,2024-02-04,USUARIO1,ADMIN1,AZURA
PO-000050,BET-0005,BLUSA SATINADO MOSTAZA,9,196,16,0,1764,2046.24,2024-02-04,USUARIO1,ADMIN1,BETTER BE
PO-000050,BET-0006,CARDIGAN OVERSIZE CREMA,9,208,16,0,1872,2171.52,2024-02-04,USUARIO1,ADMIN1,BETTER BE
PO-000050,BET-0007,ENTERIZO PLISADO BEIGE,9,159,16,0,1431,1659.96,2024-02-04,USUARIO1,ADMIN1,BETTER BE
PO-000050,BET-0008,CROP TOP CON LAZADA BEIGE,12,281,16,0,3372,3911.52,2024-02-04,USUARIO1,ADMIN1,BETTER BE
PO-000050,BET-0009,BLUSA DE TEJIDO DENIM CREMA,9,286,16,0,2574,2985.84,2024-02-04,USUARIO1,ADMIN1,BETTER BE
PO-000050,BET-0010,VESTIDO MANGA OBISPO AZUL MARINO,12,292,16,0,3504,4064.64,2024-02-04,USUARIO1,ADMIN1,BETTER BE
PO-000051,MIL-0019,CAMISA ACANALADO BURDEOS,12,239,16,0,2868,3326.88,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000051,MIL-0020,BLUSA PLISADO AZUL CIELO,12,190,16,0,2280,2644.8,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000051,MIL-0021,ENTERIZO DE ENCAJE MOSTAZA,12,212,16,0,2544,2951.04,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000051,MIL-0022,SHORT CON OLANES BLANCO,9,217,16,0,1953,2265.48,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000051,MIL-0023,ENTERIZO SATINADO AZUL MARINO,12,169,16,0,2028,2352.48,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000051,MIL-0024,CARDIGAN MANGA OBISPO GRIS JASPE,12,237,16,0,2844,3299.04,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000051,MIL-0025,VESTIDO DE ENCAJE MOSTAZA,9,197,16,0,1773,2056.68,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000051,MIL-0026,PANTALON CON OLANES MOSTAZA,12,241,16,0,2892,3354.72,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000051,MIL-0027,PANTALON DE TEJIDO DENIM GRIS JASPE,12,241,16,0,2892,3354.72,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000051,MIL-0028,ENTERIZO CON CUELLO EN V BLANCO,9,259,16,0,2331,2703.96,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000051,MIL-0029,CAMISA MANGA OBISPO GRIS JASPE,12,205,16,0,2460,2853.6,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000051,MIL-0030,FALDA AJUSTADO GRIS JASPE,12,156,16,0,1872,2171.52,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000051,MIL-0031,CROP TOP OVERSIZE BLANCO,9,259,16,0,2331,2703.96,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000051,MIL-0032,VESTIDO MANGA OBISPO VERDE ESMERALDA,12,213,16,0,2556,2964.96,2024-02-04,USUARIO1,ADMIN1,MILK & HONEY
PO-000052,ONE-0007,CROP TOP DE LINO NEGRO,9,312,16,0,2808,3257.28,2024-02-04,USUARIO1,ADMIN1,ONE N MORE
PO-000052,ONE-0008,SHORT SATINADO AZUL MARINO,9,395,16,0,3555,4123.8,2024-02-04,USUARIO1,ADMIN1,ONE N MORE
PO-000052,ONE-0009,CAMISA OVERSIZE NEGRO,9,464,16,0,4176,4844.16,2024-02-04,USUARIO1,ADMIN1,ONE N MORE
PO-000052,ONE-0010,CARDIGAN DE TEJIDO DENIM BURDEOS,9,461,16,0,4149,4812.84,2024-02-04,USUARIO1,ADMIN1,ONE N MORE
PO-000052,ONE-0011,CAMISA DE CORTE RECTO NEGRO,12,536,16,0,6432,7461.12,2024-02-04,USUARIO1,ADMIN1,ONE N MORE
PO-000053,LOR-0014,SHORT CON OLANES VERDE ESMERALDA,18,263,16,0,4734,5491.44,2024-02-04,USUARIO1,ADMIN1,LOVERICHE
PO-000053,LOR-0015,BLUSA MANGA OBISPO BURDEOS,18,195,16,0,3510,4071.6,2024-02-04,USUARIO1,ADMIN1,LOVERICHE
PO-000053,LOR-0016,TOP CON OLANES AZUL CIELO,21,214,16,0,4494,5213.04,2024-02-04,USUARIO1,ADMIN1,LOVERICHE
